pr_id,pr_number,title,body,state,created_at,updated_at,closed_at,merged_at,author,draft,html_url
4396663558,333411,Update README.md,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",closed,2026-08-30T16:41:15Z,2026-08-30T16:45:07Z,2026-08-30T16:41:29Z,,ashykng,False,https://github.com/microsoft/vscode/pull/333411
4396514375,333410,1) Add a setting to let CJK font width == 2 * ASCII font width,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",closed,2026-08-30T16:00:50Z,2026-09-01T07:51:35Z,2026-09-01T07:51:35Z,,aiday-mar,True,https://github.com/microsoft/vscode/pull/333410
4396386535,333404,editor: show session homes in breadcrumbs,"## Summary

- add URI home formatting for internal agent session paths
- render breadcrumbs relative to stable provider/session labels instead of UUIDs
- register Quick Chat scratch and SDK artifact homes across local, remote, and extension-host sessions

## Validation

- `npm run compile`
- `npm run hygiene`
- 382 focused unit tests
- live Agents Window verification against the original `session-state` reproduction

Fixes #330410
",closed,2026-08-30T15:25:09Z,2026-08-30T22:10:49Z,2026-08-30T22:10:48Z,2026-08-30T22:10:47Z,sandy081,False,https://github.com/microsoft/vscode/pull/333404
4396179287,333399,Fix Copilot memory tool infinite loop with empty old_str in str_replace,"This PR fixes #333395

## Description

The Copilot memory tool's `str_replace` command enters an infinite loop when the model sends an empty `old_str`: `String.prototype.indexOf('', pos)` never returns `-1` (an empty pattern matches at every position, clamped to the string length), so the occurrence scan in `_localStrReplace` never terminates. The loop pins a CPU core at 100% and grows the `occurrences` array without bound until V8 throws `RangeError: Invalid array length` — observed in a real session where a chat turn froze for ~21 minutes before the tool failed (see the linked issue for the full timeline and logs).

## Changes

- Guard against an empty `old_str` at the start of `_localStrReplace` and return a descriptive error result pointing at the `create`/`insert` commands for appending content instead.
- Add a regression test that invokes `str_replace` with an empty `old_str`, asserts the error message, and verifies the target file is left untouched.

## How to test

```
cd extensions/copilot
npx vitest --run --pool=forks src/extension/tools/node/test/memoryTool.spec.tsx
```

All 35 tests pass (34 existing + 1 new regression test).
",open,2026-08-30T14:27:57Z,2026-08-30T16:17:21Z,,,atomlong,False,https://github.com/microsoft/vscode/pull/333399
4396168569,333398,agentHost: Avoid restarting active session listings,"Fixes #333284

## What changed

- Remove the pre- and post-computation epoch retries added by #331679.
- Preserve #331176's coalescing behavior: callers after invalidation start a fresh computation, while an existing caller can finish.
- Update the session catalog documentation and regression coverage for that contract.

## Why

Registry churn could keep an existing `listSessions` request chained across complete catalog computations. In the reported trace, one request traversed 11 computations and remained pending for approximately 396 seconds. The retry behavior was not required for #331679's migration-resilience work.

## Validation

- `npm run compile`
- `npm run hygiene`
- `npm run transpile-client`
- `./scripts/test.sh --run src/vs/platform/agentHost/test/node/agentService.test.ts` (395 passing)",closed,2026-08-30T14:24:49Z,2026-08-30T18:19:21Z,2026-08-30T18:19:19Z,2026-08-30T18:19:19Z,sandy081,False,https://github.com/microsoft/vscode/pull/333398
4396141179,333397,fix: memory leak in extension host pseudoterminals,"### Details

Closing an extension-owned terminal removes the terminal API object, but process cleanup only runs from the pseudoterminal's `onDidClose` event. A pseudoterminal does not have to provide that event, so its process entry, buffered-data subscription, and event listeners remain after the terminal closes.

### Change

Run process cleanup from both the terminal-close path and the process-exit path. Include the pseudoterminal, its event subscriptions, and the data-buffer subscription in the process disposable, and skip listener setup if the terminal closed before setup completed.

### Before

When creating and disposing an extension pseudoterminal 37 times, the pseudoterminal, terminal API object, and callbacks grow each time:

<img width=""1400"" height=""380"" alt=""before-pseudoterminal"" src=""https://github.com/user-attachments/assets/00ee48ac-9571-4ae3-81c1-c4d6d9ddf550"" />

### After

No more extension host pseudoterminal leak is detected.

### Test Video

https://github.com/user-attachments/assets/741578ae-134f-4940-9283-625588d9424e
",closed,2026-08-30T14:16:44Z,2026-09-01T14:33:41Z,2026-08-31T18:30:34Z,2026-08-31T18:30:34Z,SimonSiefke,False,https://github.com/microsoft/vscode/pull/333397
4396013014,333394,Refactor multi-diff virtualized scrolling,"## Summary

- introduce revisioned logical geometry, semantic scroll anchors, and transient document slack to keep virtualized multi-diff content stable as item sizes change
- replace the ad-hoc object pool with typed virtualized item management and strict template bindings
- add lazy timestamped JSONL layout diagnostics with composable JSON patches
- add shared fake and real multi-diff component fixtures plus focused regression coverage

## Validation

- pre-commit hygiene
- `git diff --check origin/main...HEAD`
- tests, compilation, and type-checking were not run, per request",closed,2026-08-30T13:39:02Z,2026-08-30T19:03:07Z,2026-08-30T19:02:07Z,2026-08-30T19:02:07Z,hediet,False,https://github.com/microsoft/vscode/pull/333394
4395836385,333391,Fix workspace symbol search with double-colon qualifiers,"Addresses #308102 for double-colon namespace separators.

Workspace symbol providers receive the original query, but VS Code then applies its own fuzzy filter. Queries such as foo::Bar are valid qualified symbol searches for languages including Rust, yet rust-analyzer returns the leaf symbol name (Bar) separately from its container (foo).

This preserves the original query sent to the language server, then splits a double-colon-qualified query at its final separator for client-side scoring: the leaf is scored against the symbol name and the qualifier is scored against the container.

Verification:
- Symbols Quick Access focused suite: 2 passing
- Fuzzy Scorer suite: 65 passing
- ESLint on all four changed files
- Client transpilation
",open,2026-08-30T12:44:08Z,2026-08-30T22:54:03Z,,,OskarEichler,False,https://github.com/microsoft/vscode/pull/333391
4395594783,333390,Fix #231076: Restore NODE_OPTIONS environment variable on Windows,"Fixes #231076

### Summary
When VS Code is launched from CLI on Windows with `NODE_OPTIONS` (e.g. `--max-old-space-size=8192`), the integrated terminal does not inherit this variable because Electron sanitizes it.

This PR implements the workaround on Windows similar to macOS:
1. Preserves `NODE_OPTIONS` and `NODE_REPL_EXTERNAL_MODULE` as `VSCODE_NODE_OPTIONS` and `VSCODE_NODE_REPL_EXTERNAL_MODULE` in Windows launcher scripts (`resources/win32/bin/code.cmd` and `resources/win32/versioned/bin/code.cmd`).
2. Restores `NODE_OPTIONS` and `NODE_REPL_EXTERNAL_MODULE` from their `VSCODE_*` prefixed variables in `createTerminalEnvironment` on Windows (`isWindows`).
3. Cleans up temporary `VSCODE_*` variables and adds unit test coverage in `terminalEnvironment.test.ts`.

### Verification
- TypeScript typecheck (`npm run typecheck-client`): 0 errors
- Unit tests (`terminalEnvironment.test.ts`): All 48 tests passing
- Hygiene check (`build/hygiene.ts`): Passed",open,2026-08-30T11:30:14Z,2026-08-30T22:25:29Z,,,wasim-builds,False,https://github.com/microsoft/vscode/pull/333390
4395506750,333389,chore: bump @github/copilot-sdk to 1.0.13-preview.2 and @github/copilot to 1.0.82,"## SDK/CLI bump fixer status

**Bump:** `@github/copilot-sdk 1.0.13-preview.2` + `@github/copilot 1.0.82` · base `main` · fix cycle **3**

### This cycle
Product build **469355** failed with **3 Agent Host E2E tests** — root-caused to two distinct `@github/copilot 1.0.82` runtime contract changes; fixed in the harness projection and product resume path (no fixture hand-edits, no build/signing/packaging changes).

- **`planning-mode session-state writes are auto-approved in default mode`** — the single capi-replay mismatch (model request #5). The 1.0.82 runtime now prepends a `<tools_changed_notice>...</tools_changed_notice>` block to the final user message when `exit_plan_mode` is retired after plan approval (authored in the runtime's `cli_user.rs` `tools_changed_notice()`); the recorded fixture predates it. **Fix:** `src/vs/platform/agentHost/test/node/e2e/harness/modelRequestProjection.ts` — elide the runtime-authored notice **symmetrically** (recorded + live) via `elideToolsChangedNotice`, running it **before** `elidePaths` (path elision otherwise mangles the closing tag's leading `/`). Symmetric elision keeps the coreSuite `model changes between turns retain provider context` capture matching.

- **`resumes a failed turn in place` / `resumes the same turn after repeated failures`** — both hung on `Timeout waiting for notification (90000ms)` awaiting `ChatTurnComplete`; no fixture mismatch. VS Code's `resume()` re-drove a model-errored turn with an empty `sendMessages({ messages: [] })` batch. The 1.0.82 runtime's batch-send path early-returns on `!reserved_processing` and strands the continuation when the session holds only a processing reservation, so the resumed turn never starts (documented hazard in the runtime's `session_notification_delivery.rs`). **Fix:** `src/vs/platform/agentHost/node/copilot/copilotAgentSession.ts` `resume()` now calls the SDK's dedicated `rpc.queue.enqueueResumePending()`, which enqueues a `ResumePending` item that always drives one full continuation turn (`run_native_resume_pending_turn`), firing `turnStarted`→`ChatTurnComplete`. All `_resumingTurnAwaitingProviderStart` bookkeeping and trace-context wrapping preserved.

### SDK+CLI correlation / compatibility
- Both root causes confirmed against **this exact signed pair** (SDK `1.0.13-preview.2` + CLI `1.0.82`) via its own product-build failure digest and the installed runtime/SDK source — not a base-semver canary hypothesis. Slack insights only carried `sdk=1.0.12-canary.*|cli=1.0.82-canary.*` canary threads (different SDK base, no suggested action), so the authoritative driver is build 469355 itself. No SDK/CLI pin or lockfile change; `extensions/copilot` maintenance pins untouched.
- `enqueueResumePending` ships in the installed SDK runtime (`rpc.js`) with a generated `QueueEnqueueResumePendingResult`, but the preview SDK's generated `rpc` `.d.ts` omits it from the `queue` surface — reached via a narrowly-typed accessor (documented inline), not a node_modules edit.

### Validation
- Full-project `tsc` cannot run in this 8 GB agent (OOM-killed); both changed files pass isolated transpile and the API shapes were verified directly against the installed SDK `.d.ts`/runtime and the `withTraceContext`/`rpc.queue` signatures. Electron E2E requires a compiled `out`, unavailable offline — the pushed change set is validated by the next product build.

### Product-build state
- Fix pushed; product build re-dispatches automatically. Awaiting the next build to confirm green. No outstanding human task; no build/packaging/signing paths changed.> Generated by [sdk-vscode-bump-fix](https://github.com/microsoft/vscode-engineering/actions/runs/33418208156) · opus48 · 1.8K AIC · ⌖ 24.4 AIC · ⊞ 18K · [◷](https://github.com/search?q=repo%3Amicrosoft%2Fvscode+%22gh-aw-workflow-call-id%3A+microsoft%2Fvscode-engineering%2Fsdk-vscode-bump-fix%22&type=pullrequests)

<!-- gh-aw-agentic-workflow: sdk-vscode-bump-fix, engine: copilot, model: claude-opus-4.8, id: 33418208156, workflow_id: sdk-vscode-bump-fix, run: https://github.com/microsoft/vscode-engineering/actions/runs/33418208156 -->

---

### SDK/CLI bump fix — cycle 2

**SDK+CLI correlation:** Failure is attributable to THIS exact signed pair (sdk `1.0.13-preview.2` + cli `1.0.82`) — it is a self-inflicted test regression from this branch's own bump commit `441555911ba`, not a canary/native-payload/koffi/glibc issue, so no cross-CLI hypothesis applies.

**Root cause:** Build 469405 failed on Windows/Linux/macOS ""Run unit tests (Electron)"" with 10 × `TypeError: Cannot read properties of undefined (reading 'enqueueResumePending')` at `copilotAgentSession.js` in `CopilotAgentSession.resume`. The bump migrated production `resume()` from an empty `sendMessages({messages:[]})` batch to `rpc.queue.enqueueResumePending()` (correct — avoids the runtime batch-send early-return that strands a resumed turn), but left the unit-test mock `MockCopilotSession` without an `rpc.queue` member, so `rpc.queue` was `undefined`. Product `resume()` code is correct and unchanged.

**Change this cycle (test-only):** `src/vs/platform/agentHost/test/node/copilotAgentSession.test.ts` — added `rpc.queue.enqueueResumePending` to the mock (returns `{ queued: true }`, mirroring the SDK's `Promise<{ queued: boolean }>`), with `enqueueResumePendingCalls`/`Error`/`Gate` tracking fields, and migrated the three resume tests (`resumes the same turn with zero SDK messages`, `clears the active turn when the continuation connection closes`, `ignores a stale idle before/after zero-message continuation`) off the retired empty-`sendMessages` assertions onto the queue path. No product/build/lockfile/pin changes.

**Local validation:** Full `npm run typecheck-client` OOMs at the 8 GB sandbox ceiling (killed, exit 137 — not a type error); single-file TS parse-check is clean and the change is a scoped test-mock migration mirroring production exactly. The re-dispatched product build is the authoritative verification.

**Build state:** fix pushed; product build re-dispatched. No outstanding human task.> Generated by [sdk-vscode-bump-fix](https://github.com/microsoft/vscode-engineering/actions/runs/33428350319) · opus48 · 458.1 AIC · ⌖ 23.8 AIC · ⊞ 18K · [◷](https://github.com/search?q=repo%3Amicrosoft%2Fvscode+%22gh-aw-workflow-call-id%3A+microsoft%2Fvscode-engineering%2Fsdk-vscode-bump-fix%22&type=pullrequests)

<!-- gh-aw-agentic-workflow: sdk-vscode-bump-fix, engine: copilot, model: claude-opus-4.8, id: 33428350319, workflow_id: sdk-vscode-bump-fix, run: https://github.com/microsoft/vscode-engineering/actions/runs/33428350319 -->",closed,2026-08-30T11:04:09Z,2026-09-01T19:10:08Z,2026-09-01T19:10:08Z,,vs-code-engineering[bot],True,https://github.com/microsoft/vscode/pull/333389
4395156599,333385,chat: center the context usage indicator in its container,"Fixes #333354

## Root cause
The widget is a flex row holding the 14x14 icon container and the
percentage label. The label is collapsed at rest via `max-width: 0`,
but it remains a flex item, so the container's `gap: 4px` still
reserved space beside it — 3px of padding on the icon's left, 3px +
4px on its right, shifting it 2px left of center.

## Fix
Drop the `gap` and move the spacing onto the label's own
`margin-left`, applied only while the label is expanded on hover/focus.
Expand/collapse animation is unchanged.

## Verification
Confirmed against the current upstream source (DOM structure, SVG
geometry, and full CSS cascade for this widget and its parent
containers) that the container is intrinsically sized with no
fixed-width overrides, so the gap-reservation math accounts for the
reported offset exactly.",open,2026-08-30T08:59:52Z,2026-08-30T10:15:54Z,,,Abhinav-Sriharsha,False,https://github.com/microsoft/vscode/pull/333385
4395020768,333383,fix: memory leak in notebook attachment diagnostics,"### Details

When notebook cells are removed or their text documents close, the attachment cleaner clears their image-attachment diagnostics but leaves the URI entries in the diagnostic collection. Closing a notebook has the same problem, so repeated split, merge, close, and reopen operations leave more empty entries behind.

### Change

Delete each cell URI from the image-attachment diagnostic collection when the cell is removed, its text document closes, or the notebook closes.

### Before

Across 37 notebook lifecycle iterations, `named-function-count3` reports 74 `ResourceMapEntry` instances, an increase of 39, in the `Notebook Image Attachment` diagnostic collection.

<img width=""1400"" height=""20"" alt=""notebook-before"" src=""https://github.com/user-attachments/assets/6f4fc15e-d6d7-4a37-8b52-33e5e12efe7e"" />

### After

No named-function leak rows are detected across 37 notebook split, merge, close, and reopen iterations.

### Test Video

[notebook-editor-lifecycle-churn.webm](https://github.com/user-attachments/assets/8803fea3-628d-4fbe-a55b-7251666fb940)
",open,2026-08-30T08:09:31Z,2026-09-12T00:51:22Z,,,SimonSiefke,False,https://github.com/microsoft/vscode/pull/333383
4394965533,333381,fix: memory leak in git branch protection provider,"### Details

Closing and reopening a Git repository left each default branch protection provider subscribed to two workspace events. The provider was removed from the Git model registry, but its own listeners remained reachable in the extension host.

### Change

Dispose the default `GitBranchProtectionProvider` together with the repository that owns it, in addition to unregistering it from the provider registry.

### Before

Closing and reopening a Git repository 37 times retains two extension-event wrappers per repository lifecycle. `named-function-count3` reports the wrapper in `extHost.api.impl.ts` with `count: 115` and `delta: 60`.

<img width=""1400"" height=""20"" alt=""before"" src=""https://github.com/user-attachments/assets/e7d1f9fe-2d54-4894-b8b6-ff3b307a6621"" />

### After

No named-function leak rows are detected across 37 repository close/reopen iterations.

### Test Video

Seven repository close/reopen iterations.

[source-control-repository-lifecycle-churn.webm](https://github.com/user-attachments/assets/10d3a98e-f3ca-4778-8016-9ce211e02bc7)
",closed,2026-08-30T07:49:05Z,2026-09-01T14:33:44Z,2026-08-31T15:34:32Z,2026-08-31T15:34:32Z,SimonSiefke,False,https://github.com/microsoft/vscode/pull/333381
4394672908,333376,Fix agent host CLI output issues for Windows,"This pull request addresses several output issues in the Agent Host CLI on Windows, specifically related to improper character rendering and incorrect branding.

Changes include:

- Updated the output formatting to use ASCII characters instead of Unicode for banners and symbols in `output.rs`, ensuring compatibility with Windows consoles.
- Corrected the application name from `code` to `code-insiders` in `agent_host.rs` to reflect the correct branding.
- Centralized the UTF-8/ASCII selection logic for all user-visible symbols across commands, including `agent ps` and `agent logs`.
- Implemented detection of the terminal's UTF-8 support using `GetConsoleOutputCP()` to dynamically adjust output formatting.

All changes have been validated with passing tests and proper formatting.

Fixes #333375",closed,2026-08-30T05:53:37Z,2026-08-31T15:43:44Z,2026-08-31T15:39:55Z,2026-08-31T15:39:55Z,dmitrivMS,False,https://github.com/microsoft/vscode/pull/333376
4394545948,333372,Add ignore setting,"This PR fixes #210145.

## Description

Ignore file names used by VS Code search were previously hardcoded. This PR introduces a declarative `contributes.ignoreFiles` extension point that allows enabled extensions to register additional ignore file names without requiring extension activation.

For example:

```json
{
  ""contributes"": {
    ""ignoreFiles"": [
      "".hgignore""
    ]
  }
}
```

Contributed files must use gitignore-compatible syntax and must be declared by file name rather than by path.

The following defaults are provided:

- .ignore remains a built-in VS Code default.
- .gitignore is contributed by the built-in Git extension.

Consequently, .gitignore is only considered when the Git extension is enabled. Other extensions can contribute their own ignore files without VS Code hardcoding knowledge of individual tools or ecosystems.

The contribution point is intentionally named ignoreFiles rather than searchIgnoreFiles so it can be reused by other VS Code features in the future. Search is currently the first consumer.

The contributed file names are propagated through file and text search providers and supported by both native ripgrep search and the web file-system search worker.

Testing

Automated tests cover:

- Combining contributions from multiple extensions.
- Removing duplicate file names.
- Rejecting invalid names containing path separators.
- Passing contributed file names to file and text search providers.
- Generating the appropriate ripgrep arguments.
- Excluding files from file and text search using a contributed .customignore file.

Manual verification:

1. Create an extension that contributes .customignore.
2. Add a .customignore file to a workspace containing ignored.txt.
3. Verify that ignored.txt is excluded from file and text search when search.useIgnoreFiles is enabled.
4. Disable the contributing extension and reload the window.
5. Verify that ignored.txt is included in search results again.
6. Repeat the test with the built-in Git extension and .gitignore.",open,2026-08-30T05:01:06Z,2026-08-31T11:56:16Z,,,kaermorchen,False,https://github.com/microsoft/vscode/pull/333372
4393968142,333365,Fix macOS Pinyin English candidate insertion,"Fixes #333366

## Summary

- keep the native EditContext input state synchronized before model content listeners run
- ignore composition-only selection updates that move beyond unchanged replacement text
- add focused browser coverage for normal updates, English candidate commits, and non-composition selection changes

## Reproduction

1. Enter `1234` and place the caret before `1`.
2. Switch to the macOS system Pinyin input method.
3. Type `revie`, then type `w` so the English candidate appears.
4. Press Enter to commit the candidate.

Before this change, the caret moved after `1` and the result was `revieww234`. After this change, the editor caret remains before `1` while the candidate is pending and the committed result is `review1234`.

## Root cause

Chromium updates the native EditContext before dispatching `textupdate`. The editor then synchronously changes the model, whose content listener wrote the same update back using stale cached EditContext text. This duplicated trailing content inside EditContext. The English candidate also sends a temporary selection beyond its unchanged replacement text; treating that temporary selection as a model caret move caused the final commit to consume and reinsert the adjacent `w`.

## Validation

- `npm run transpile-client`
- `./scripts/test.sh --run src/vs/editor/test/browser/controller/nativeEditContextUtils.test.ts` (`5 passing`)
- Code OSS end-to-end test with the macOS system Pinyin input method: pending `w` kept the model caret stable and Enter produced `review1234`
- staged text structure and diff checks

`npm run typecheck-client` reaches an unrelated existing dependency error in `src/vs/workbench/contrib/mcp/test/common/mcpSamplingLog.test.ts`: the installed Sinon types do not export `SinonFakeTimersConfig`. The changed files have no editor diagnostics and transpile successfully.

## Manually test

Before: https://github.com/user-attachments/assets/8d8a3873-c175-4f44-9036-dabbb8f6cbae

After: https://github.com/user-attachments/assets/6f303002-65d4-4f3b-b555-0b7dd0e21e9a


",closed,2026-08-30T01:01:07Z,2026-09-08T08:46:23Z,2026-09-08T08:45:25Z,,miku1958,False,https://github.com/microsoft/vscode/pull/333365
4393836658,333363,Handle stringified forwarded chatError,"Problem: hosts sometimes forward _meta.chatError as a JSON string; core ignored it and showed a generic error message.\n\nSolution: parse stringified _meta.chatError when present, validate the parsed shape, and render friendly messages forwarded from the host.\n\nFiles changed:\n- Modified: src/vs/workbench/contrib/chat/common/chatErrorMessages.ts\n- Added: src/vs/workbench/contrib/chat/test/common/chatErrorMessages.stringified.test.ts\n\nNotes: Added a focused unit test. Local focused validation passed in the worktree; repo-wide test runs may require Node v24.18+ and the native build toolchain. Please run CI and report any failures.\nShould fix at least some of #253136 
",open,2026-08-30T00:09:18Z,2026-09-06T00:53:09Z,,,boygeniusnr1,False,https://github.com/microsoft/vscode/pull/333363
4393601650,333360,Add caching mechanism to DefaultsOnlyConfigurationService," Introduce a Map-based caching mechanism to store and retrieve default configuration values efficiently, reducing redundant global registry lookups.

Closes #333358",closed,2026-08-29T22:41:50Z,2026-09-01T07:56:20Z,2026-09-01T07:53:58Z,,denizguney,False,https://github.com/microsoft/vscode/pull/333360
4393593280,333359,fix(css): avoid color decorators inside non-CSS documents (php) (#333…,"Title: fix(css): avoid color decorators inside non-CSS documents (php) (#333351)
Body:
Problem: color decorators showed for #id in PHP files because the CSS server parsed non-CSS content.
Fix: skip parsing/processing documents whose [languageId](vscode-file://vscode-app/c:/Users/alber/AppData/Local/Programs/Microsoft%20VS%20Code/1b6a188127/resources/app/out/vs/code/electron-browser/workbench/workbench.html) is not supported (css/scss/less). 
For the cache parse of unsupported docs we parse an empty CSS document so no false positives occur.
Tests: added server test verifying PHP documents do not return document colors.
Link to issue: [https://github.com/microsoft/vscode/issues/333351](vscode-file://vscode-app/c:/Users/alber/AppData/Local/Programs/Microsoft%20VS%20Code/1b6a188127/resources/app/out/vs/code/electron-browser/workbench/workbench.html)",closed,2026-08-29T22:38:41Z,2026-09-02T16:00:02Z,2026-09-02T15:59:53Z,,harinath02,False,https://github.com/microsoft/vscode/pull/333359
4393417089,333356,Update sweeper-fix skill to v5: strict trigger + graceful no-record hand-back,"Fixes #332949.

An agent given a plain `Fix <issue-url>` request pattern-matched the skill's description (which began ""Fix a microsoft/vscode issue…"") and then refused the fix when the issue had no sweeper review record.

Skill v5 (generated from the vscodesweeper repo's template, published at https://egamma.github.io/vscodesweeper-state/fix-skill.html):

- **Strict trigger**: the frontmatter description now scopes the skill to requests that explicitly mention the sweeper (sweeper-fix, vscodesweeper, a sweeper record, or a fix spec), and explicitly tells agents NOT to use it for plain fix requests.
- **Graceful hand-back**: when no review record exists, the skill now instructs the agent to note that in one line and continue fixing the issue by normal means, instead of stopping.",closed,2026-08-29T21:36:28Z,2026-08-31T15:27:25Z,2026-08-31T15:26:18Z,2026-08-31T15:26:18Z,egamma,False,https://github.com/microsoft/vscode/pull/333356
4393289979,333353,extensions/copilot: Enhance robustness of dynamic ESLint rule loader,"Add try-catch blocks and module validation around dynamic rule loading in the Copilot ESLint plugin index to prevent initialization crashes from unhandled file system or import exceptions.
",open,2026-08-29T20:54:15Z,2026-09-02T15:57:22Z,,,denizguney,False,https://github.com/microsoft/vscode/pull/333353
4392880257,333350,Initial commit,"
[qrcode_casino.si.kopija.pdf](https://github.com/user-attachments/files/31602186/qrcode_casino.si.kopija.pdf)
<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",closed,2026-08-29T18:50:06Z,2026-08-31T09:20:01Z,2026-08-31T09:20:01Z,,andrejhabic100-boop,False,https://github.com/microsoft/vscode/pull/333350
4392163224,333340,fix: memory leak in notification action view items,"### Details

When a notification is created, an action view item is added to the notification viewer. But that action item doesn't seem to be removed when the notification is closed or disposed.

### Change

The action view item is no longer added to the notification row's lifetime store. `ActionBar.clear()` disposes it when the row is reused.

### Before

When opening and clearing the Notification Center 37 times, 16 notification action, hover, and view callbacks each grow by 37:

<img width=""1400"" height=""300"" alt=""before"" src=""https://github.com/user-attachments/assets/d53976e9-dacc-4021-8c21-d8d805ff233b"" />

### After

No more notification action view item leak is detected.

### Test Video

[test-video.webm](https://github.com/user-attachments/assets/cffb44bc-c810-4bfd-8431-aadbcc27f0b7)
",open,2026-08-29T15:17:03Z,2026-08-29T19:51:23Z,,,SimonSiefke,False,https://github.com/microsoft/vscode/pull/333340
4391866299,333336,Keep MultiDiffEditorWidget methods in the monaco-editor build,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->


Fixes https://github.com/microsoft/vscode/issues/333335 (downstream: microsoft/monaco-editor#4584)

Monaco users can't use `editor.createMultiFileDiffEditor` — the widget's methods are all tree-shaken out of the monaco-editor build (the factory's `any` return type hides them from the generated API usages, and the usage recipe has no multi-diff entries), and the widget renders unthemed because the factory never registers the standalone theme container.

Two changes:

- `build/monaco/monaco.usage.recipe`: reference the public members of `MultiDiffEditorWidget` and `MultiDiffEditorViewModel` so the tree-shaker keeps them.
- `standaloneEditor.ts`: `createMultiFileDiffEditor` now registers the theme container, same as `create()`/`createDiffEditor()`.

No API change; no effect on the VS Code workbench (neither path is used by it).

**Verify:** `npx gulp extract-editor-src` — `multiDiffEditorWidget.ts` retains 0 public methods before, all 16 after. Confirmed end-to-end with `gulp editor-distro` + a browser page: `createViewModel`/`setViewModel`/`layout` work natively and diffs render fully themed.
",open,2026-08-29T13:57:07Z,2026-08-30T01:19:22Z,,,linghaoSu,False,https://github.com/microsoft/vscode/pull/333336
4391720066,333334,Implement action for branch picker with uncommitted files,"This pull request implements an action for the branch picker in the agents window that is displayed only when the current branch has uncommitted files. The action allows users to reveal the auxiliary bar and focus on the Changes view. 

Key changes include:

- Added a **Show Changes** action for dirty checked-out branch rows.
- Clean and non-current branch rows do not display the action.
- Fixed hover layout shift by reserving space for the action toolbar.
- Resolved focus issues to ensure the Changes tab is selected when the action is triggered.
- Added regression tests to cover the new functionality and layout changes.

Validation: All relevant tests passed, including layout and regression tests.",closed,2026-08-29T13:25:11Z,2026-08-31T07:37:01Z,2026-08-31T07:36:18Z,2026-08-31T07:36:18Z,lszomoru,False,https://github.com/microsoft/vscode/pull/333334
4391621587,333333,fix: filter invalid env keys before forking utility processes,"**Problem**

The utility process extension host inherits the entire environment block via the default generic env processing. On Windows it is possible for the current process environment to contain keys that Node.js considers illegal (for example a variable whose name starts with a digit, often left behind by installers or tampered environments). Because the inherited block is passed on to the forked utility process, the utility process fails to launch with Node \TypeError: Invalid value for env\, and the whole extension-host stack silently dies while the front-end UI stays up (built-in commands \command not found\, GitHub auth provider never registers, Copilot \
o bundle location\, logs never initialize).

This makes a trivially-poisoned environment take down all utility processes with no crash surface and no diagnostic trail.

**Changes**

- Add \isValidEnvVariableKey()\ in \src/vs/platform/utilityProcess/common/envKey.ts\ - a pure predicate that validates an environment variable key according to Node's name rules (non-empty, starts with a letter or \_\, remaining chars alphanumeric or \_\).
- In \utilityProcess.ts\ \createEnv()\, filter the inherited environment with \isValidEnvVariableKey\ before handing it to the child utility process, so an illegal key is dropped instead of crashing the child.
- Add unit tests in \src/vs/platform/utilityProcess/test/common/envKey.test.ts\.

The patch is minimal and purely defensive; legal keys are preserved unchanged.

**Why not reuse \emoveDangerousEnvVariables\?**

\emoveDangerousEnvVariables\ targets *specific* high-risk keys/values inside an already-valid key namespace (e.g. \NODE_OPTIONS\). This fix addresses a different layer: the *key itself is not a valid identifier*, which Node hard-fails on and which no value-stripping can repair. They are complementary, so a separate pure predicate keeps the boundary check explicit.

**Testing**

- \isValidEnvVariableKey\ covered for accepted forms, leading-digit rejection, and special-character rejection (digit/symbol/case variants).

**Related**

Closes nothing; complements the research issue https://github.com/microsoft/vscode/issues/333316",open,2026-08-29T12:59:01Z,2026-09-08T19:12:45Z,,,peaceaddpaasion,False,https://github.com/microsoft/vscode/pull/333333
