pr_number,commit_sha,commit_message,author,commit_date,has_files
335391,f72afbb47a93e27100cd3d5607dc87c61460cea2,"chat: defer customization migration assessment

Keep migration hint discovery gated by enabled categories, and collect the complete telemetry inventory asynchronously once per logical target and workspace context so chat request dispatch is not delayed.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",digitarald,2026-09-10T14:10:55Z,True
335391,8d078b02ecf5804b7ea22e833aa6442537c03095,"chat: refresh migration assessment after changes

Include the customization inventory generation in the assessment cache key so repeated chat turns reuse the snapshot while customization changes produce a fresh assessment.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",digitarald,2026-09-10T14:46:43Z,True
335390,8996c34a2c020caab36bb6c1ea7a1d5f22ec6fbb,"mcp: await workspace .mcp.json discovery before autostart

Register the initial workspace-root MCP scan as a lazy collection so the existing discovery barrier waits for it before selecting autostart candidates. Preserve eager scanning and add delayed-read coverage.\n\nFixes #335389\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",digitarald,2026-09-10T04:01:44Z,True
335355,afa7805ce25f14e7110212ecd741be57cb99514b,"Move customization list scrollbar to pane edge

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-09T21:09:00Z,True
335355,9476b42060412b265dd3f4d5658502d7ab2dcdea,"Refine customization scrollbar layout

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10T18:06:11Z,True
335355,fd798746c736629d98624f5a86fe573b7d0a8920,"Align migration scrollbar with pane edge

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10T20:09:42Z,True
335355,1a4510412fbd957dea4075156091bf86e7a575c9,"Exercise nested migration scrollbars

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10T20:20:58Z,True
335355,e84304a0e937c747760ffbb75142da761f7b04d6,"Polish customization scrollbar implementation

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10T20:33:38Z,True
335355,bd601daca7ac105be903b829ad8bb9b93984a634,"test: update customization screenshot hashes

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10T21:43:06Z,True
335355,784af5a4a71abb1951e362557046fff065ed2c02,"Fix clipped Extension Tools list

Fixes #335508

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10T22:02:10Z,True
335355,7177aa0babc5ccff83420a7cf6412bf443dabbfd,"test: update Tools screenshot hashes

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10T22:41:42Z,True
335355,cef1a6f2d17b389e1f23c49762ae60eea9e1f28e,"Merge origin/main into customizations scrollbar fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10T23:14:37Z,True
335355,bf52326cbe5b3f232572c16189614b4e0ad52b03,"test: update merged customization screenshots

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",pwang347,2026-09-10T23:39:07Z,True
335350,520621b9cebac84edf6a12ab172e18b4a40c3746,"Give WorkbenchButtonBar ownership of icon-label spacing

WorkbenchButtonBar now owns the relationship between a leading
icon/spinner and its label instead of splitting it across a child
margin and, in some consumers, a parent gap:

- The leading slot is sized from --vscode-iconSize-small (16px) and
  carries zero margin of its own.
- The button expresses the relationship as column-gap, defaulting to
  the existing 4px appearance. An opt-in iconLabelSpacing: 'default'
  variant uses 6px for buttons that want an existing wider visual
  relationship.
- The Changes view's primary labelled button migrates from a
  distributed 2px container gap + 4px child margin (effectively 6px)
  to a single 6px control-owned gap via iconLabelSpacing: 'default',
  preserving its current appearance. Its diff-stat line counts keep
  their own 2px gap, which was never part of this relationship.

This is the first shared-control pilot for the predictable UI
composition proposal, stacked on the authoring guidance in
cherwan/ui-composition-authoring-guidance.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-09T20:45:56Z,True
335350,01ea3b10216b72fbe157ec175ff19fe56da84ff2,"Keep button icon spacing pair-specific

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-09T23:23:33Z,True
335350,165d63eaebcb78a8d6a44aad7741318487560c4c,"Align button fixtures with production

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-09T23:39:58Z,True
335350,b6f5d20cc222b377c7373d581aa390e60ab62c71,"Keep button spacing change focused

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-09T23:55:06Z,True
335350,0aa8d9dc99bdcb4a6ac2b93905d3aec09b2a74a2,"Fix Changes outside-card fixture to match production single-button geometry

Both real call sites of the Changes-view outside-card action row
(changesView.ts) pass renderSecondaryActions: false, which caps
WorkbenchButtonBar at a single rendered action. The fixture was
showing a second (View All Changes) icon-only button that production
never renders, mis-stating the row's real geometry.

Reduce the fixture to the single primary Commit button, pass
renderSecondaryActions: false to match production options exactly,
and update the expected visual description accordingly. The
inline-icon-spacing regression this fixture previously also covered
remains independently tested by the shared 'Icon and inline label
icon' row in buttonBar.fixture.ts.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T01:31:02Z,True
335350,2010482a42efa874c914e1eef9db4029c5cf93cb,"Assert computed leading-icon spacing and trim fixture comment

- buttonbar.test.ts now imports buttonbar.css and mounts the button
  bar in the live document with the spacing custom properties it
  depends on, so the pair-specific spacing test asserts the actual
  computed margin-inline-end instead of only DOM class/text shape.
  Also adds a compact-spacing counterpart test.
- changesButtonBar.fixture.ts: trims the explanatory comment to one
  line, keeping the durable fixture invariant without restating
  WorkbenchButtonBar.update's internal cap logic.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T02:08:56Z,True
335350,55df7d9f9ca77ba443d841be45bda96c0d8b2743,"Thread iconLabelSpacing per host; trim test comment

- changesView.ts: ChangesWorkbenchButtonBarWidget and
  ChangesMenuWorkbenchButtonBarWidget hardcoded iconLabelSpacing to
  'default'. Both widgets are shared between the outside-card
  composition (ChangesViewPane.createActionsButtonBar) and the
  single-pane editor header (ChangesActionsBar), so the header was
  unintentionally widened from its existing compact 4px relationship
  to 6px. iconLabelSpacing is now a constructor parameter: 'default'
  for the outside-card view, 'compact' for the single-pane header.
- buttonbar.test.ts: condensed the new computed-style assertion's
  explanatory comment to one line, and the createButtonBar helper's
  setup comment likewise.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T02:19:48Z,True
335350,dca9822d88c52226e1c994ff882520a492ad581c,"Share Changes button spacing by host

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T02:29:43Z,True
335350,0b6b855e66debe9d3b1b5a54f24ef0cc4c3cc05e,"Make iconLabelSpacing an explicit host-supplied parameter

The prior commit derived spacing from the container's CSS class list
(container.classList.contains('outside-card')), which makes a layout
policy decision by sniffing a class name meant for styling, not by an
explicit contract between each call site and the widget. Restore an
explicit iconLabelSpacing constructor parameter on both
ChangesWorkbenchButtonBarWidget and ChangesMenuWorkbenchButtonBarWidget,
matching the review's ask for ""a host-supplied option"": the single-pane
header (ChangesActionsBar) passes 'compact', the outside-card view
(ChangesViewPane.createActionsButtonBar) passes 'default', and the
shared button-bar fixture does the same instead of re-deriving it from
DOM state.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T02:33:09Z,True
335350,4585cdef89d748b7cc6f0e16a30c2278692e63d2,"Share Changes spacing constants

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T02:36:01Z,True
335350,50ad49ff33dfaa9df61b6f8625bc6210d7cff02e,"Route Changes button-bar spacing through a host-keyed helper

Both production call sites and the fixture now call
getChangesButtonBarIconLabelSpacing(host) with an explicit
'header' | 'outside-card' host identifier, instead of importing
raw spacing constants independently. This keeps the mapping in a
single function both consumers invoke, per review feedback that
the fixture's independent constant selection didn't structurally
guard against a production call site drifting to the wrong host.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T02:48:08Z,True
335350,8815db14b14dee37f449cec143b53b058076d506,"Derive Changes button-bar spacing from container composition

Rather than each host explicitly passing 'compact' | 'default',
ChangesWorkbenchButtonBarWidget / ChangesMenuWorkbenchButtonBarWidget
now derive iconLabelSpacing from whether their own container carries
the outside-card class already used by changesView.css to switch
that same container's button styling. The fixture builds its markup
with the same shared CHANGES_OUTSIDE_CARD_CLASS constant and derives
spacing through the identical function, so a production call site
that stops applying the class is now reflected in the fixture too,
closing the coverage gap a prior explicit-parameter design left open.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T15:06:41Z,True
335350,5e5dbcaa636c33a07a2840a746e768a57227a8c6,"Cover the compact spacing branch and correct outside-card doc comment

- Add a unit suite for getChangesButtonBarIconLabelSpacing covering both
  the default (outside-card) and compact (no outside-card class) branches,
  closing the untested compact path Copilot flagged.
- Correct the CHANGES_OUTSIDE_CARD_CLASS doc comment: it marks the
  standard (non-single-pane) actions row rendered above the file-tree
  card, not the single-pane editor's action row as previously stated;
  the single-pane header intentionally stays compact and has no
  outside-card container.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T15:19:30Z,True
335350,4ee25fe175f7f984661662ad8c92dd8f8b49a86e,"Assert leading-slot icon geometry and condense spacing helper docs

- Add computed-style width/height assertions to the shared-leading-slot
  test, resolving --vscode-iconSize-small in the test container so a
  token or selector regression breaking the advertised 16x16 slot for
  either the icon or the replacement spinner is caught automatically.
- Condense the CHANGES_OUTSIDE_CARD_CLASS and
  getChangesButtonBarIconLabelSpacing doc comments to their durable
  one-line contracts, removing host/fixture implementation detail that
  would go stale as call sites change.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T15:32:20Z,True
335350,bc6308a9f21be7c09bf039f0eeb08b43353ba042,"Trim geometry test comment to one line

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T15:44:06Z,True
335350,629825a10ccbd6ee7caf2293b4f831211f5fd119,"Fix flaky sub-pixel margin comparison in inline-icon test

CI's macOS / Browser lane has been failing this test across several
recent commits with a sub-pixel mismatch (3.2px vs 3.1875px) between
the inline icon's computed marginInlineStart and marginInlineEnd. Both
values come from the same symmetric, font-metric-derived margin, and
differ only by rendering-engine rounding, not by an actual asymmetry.
Compare them numerically with a small tolerance instead of exact
string equality so the test asserts symmetry without depending on
sub-pixel rounding matching bit-for-bit across platforms.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T15:57:09Z,True
335350,3138c9182cebe9a1f923e9726d1a601161f2205a,"Remove trailing spacing helper line

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T19:06:25Z,True
335350,730f7e57f343fbdecc33487b1028213487532e31,"Trim inline icon test comment

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T20:49:17Z,True
335350,33f3d8d0a5eba86b04e59e5ec80ef8d972d1943b,"Use production UI font in button fixtures

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T21:27:30Z,True
335350,65b782e3eca7f6b87bdb82204dc7077d93011176,"Assert dropdown leading-slot spacing

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T23:59:07Z,True
335350,24781a8cd12768ad1c0fea8fce20da2542828a38,"Preserve Changes inline icon spacing

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-11T00:16:57Z,True
335350,a50248696be27eb603a9bb8646a8950c9e16dda8,"Preserve inline label segment boundaries

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-11T00:28:40Z,True
335346,5eeb19e411cc408b5522159a40b09002e16390e6,"Document predictable UI composition

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-09T20:12:20Z,True
335346,dcf74a59fd141f8fd44842fa168a585853d098bd,"Clarify UI guidance ownership

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-09T23:19:28Z,True
335346,caa202fcfd1b57b0a9eac7958de5d6d4531fb894,"Qualify icon composition guidance

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-09T23:38:12Z,True
335346,fa90003f98d3dbdba0be497f39f1e3c0b7fb703f,"Keep UI guidance changes scoped

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-09T23:53:56Z,True
335346,f12ac81da5ca683539f90dfcdcab4f6db179108d,"Route Codicon role guidance

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T00:08:35Z,True
335346,c93702002358648e4db0a70baa661c2964a26b63,"Clarify composition guidance boundaries

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T00:21:45Z,True
335346,62adbf600c6a475b6fecd3b271e5d02817b9e786,"Frame composition ownership as heuristic

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T00:34:25Z,True
335346,abde362a920cbd02c77a1488063b97947fc7d7c0,"Scope token source guidance

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T00:46:57Z,True
335346,cdc902d85534189ed75fe47fad4f212f89c76b0a,"Mark composition heuristic as candidate and fix validator invocation

- Label the design-philosophy 'one relationship, one owner' paragraph
  as a candidate heuristic pending counterexample review, rather than
  presenting it as settled canonical doctrine, per PR description.
- Fix the design-token validator references in design-philosophy and
  ux-css-layout to give an actionable command (npm run stylelint --
  <path>), since the default run only reports suggestions under
  src/vs/sessions.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T01:18:28Z,True
335346,5215844cb0f956177616a31aec74681203b8716a,"Stop enumerating specific compact-icon exceptions

agent and vm are both registered in codiconsLibrary.ts with *Compact
variants (agentCompact, vmCompact), so listing them as exceptions
without a compact glyph was wrong and reintroduced the kind of mutable,
easily-stale icon inventory this PR is otherwise routing out of the
skills. State the fallback rule generically instead: check
codiconsLibrary.ts for a registered *Compact variant, and only keep
the regular glyph when none exists.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T01:55:02Z,True
335346,1c6011dc448967bc10bc4e55d16a9fc5a80c1317,"Scope size token source guidance

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T20:29:07Z,True
335346,3db8f94601a5f33b6a577592cd07a9f281978852,"Narrow composition guidance to proven roles

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T22:49:12Z,True
335346,cf2e4a7145f4653cc8a4dbd3c6cdeb6162561dbf,"Reduce guidance to the proven ownership heuristic

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T22:51:37Z,True
335346,09699f88961879a517f03f645bf3f0dae058a8c6,"Document the neutral composition scales

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T23:17:15Z,True
335346,b86b11044be51ea5a0e167cd9b9eeb02b8b6c345,"Align spacing guidance with the complete scale

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T23:28:47Z,True
335346,b57a092bebc02449467046919b2bd10eeb459764,"Document standalone size token fallbacks

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T23:39:47Z,True
335346,f813089ebd6b7e84ed832061a0835bafebbcce7b,"Qualify standalone ownership guidance

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T23:46:53Z,True
335346,1da55d66af12beaac67fa348296a347b97748a03,"Route mutable spacing values to the registry

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T23:56:03Z,True
335346,4bab6ee1c6e97a2d8ff57f711fe2b46d3d5fafad,"Align icon and validator guidance

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-11T00:08:20Z,True
335345,5f20e659d51cfb97e5cd4a15c4f9a8ec5a42c0ab,"Add UI composition size tokens

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-09T20:09:23Z,True
335345,04fe5571fccdbe2526eb94dea0a4e93462b50def,"Test complete spacing and icon size scales

Replace the change-oriented composition token assertion with durable,
family-level coverage for the complete spacing and icon size ramps.
Keep the existing curated registration smoke test unchanged.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-09T20:56:08Z,True
335345,fb9ad1dad8dc24a20e004f922ce2c35372aa523e,"Simplify size scale registry tests

Keep the existing representative registration smoke test unchanged.
Discover spacing and icon size families by registry prefix so each
complete expected scale is declared only once.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-09T21:18:24Z,True
335345,77d80dcb82818645cb455ef2dad0297bd9c27037,"Make size scale tests order-independent

Compare complete registry families as keyed default-value snapshots so
the tests cover membership and values without asserting declaration
order.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-09T22:05:26Z,True
335345,d7125b7c1a6fe2b7a4380f3099b71cd25967c1ca,"Include zero in the spacing snapping scale

validateSpacingTokens declared its nearest-step scale starting at 1px,
so subpixel values close to zero (e.g. 0.4px) could never snap to
sizeNone: the smallest candidate was always 1px. Add 0 to
SPACING_SCALE so near-zero values resolve to var(--vscode-spacing-sizeNone),
while the existing tie-break (<=) still rounds an exact 0.5px tie up
to 1px as documented.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T01:46:43Z,True
335345,5275e7cf5ce3ed85fb15be8c5666754c4fba210b,"Keep candidate icon size descriptions neutral

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T20:28:40Z,True
335345,5bafbc2f36b92daf109ccea5c02f1bf1dceaad59,"Narrow size tokens to the active pilot

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T22:47:33Z,True
335345,a59a43386d8328c6ef45ce7fe0ef1623c45761e2,"Restore the established icon size scale

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T23:15:31Z,True
335345,34e8c479c71830322cd34ab9833529702d23bd6c,"Restore the complete composition token foundation

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chryw,2026-09-10T23:16:28Z,True
335303,162834ca8c2a5ec3355a42aef108a1f4c1e0dbcb,"Merge origin/main into Dev Container menu

Align the sandbox picker test with the removal of the redundant Dev Container checkbox.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10T12:37:17Z,True
335303,5042d80997e199e4c5dadfbeb552617f625bba2c,"sessions: resolve Dev Container capability across providers

Allow a workspace row with a historical non-Agent-Host provider to use a capable Agent Host provider for Dev Container availability checks.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-10T12:40:59Z,True
