pr_number,commit_sha,commit_message,author,commit_date
333558,fdd8b3d4b26501b8835d460c3fd1eee913c8d15b,"chat: use setting for dictation cleanup experiment

Configure dictation.experimental.llmCleanupModel as the ExP-backed setting and remove the duplicate assignment-service plumbing. Preserve the auto override by resolving it through the experiment-provided configuration default.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: 8d31eaa8-0167-4e21-9b96-54e229afb71e",meganrogge,2026-08-31T15:37:34Z
333558,ee0366f6be850175224c0113b85e8de346a8b25e,"configuration: replace auto experiment defaults on refetch

Track experiment-provided defaults per setting so refetches can replace or remove stale values without disturbing unrelated experiment overrides.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: 8d31eaa8-0167-4e21-9b96-54e229afb71e",meganrogge,2026-08-31T15:51:55Z
333558,76260be65ffb859f2f420c8842e6bdd852a884af,"chat: use conventional dictation experiment name

Let the configuration experiment use config.dictation.experimental.llmCleanupModel instead of retaining the legacy dictationLlmCleanupModel treatment name.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: 8d31eaa8-0167-4e21-9b96-54e229afb71e",meganrogge,2026-08-31T16:49:02Z
333558,191e7898c6996e955d391463b8c2a96b3a7356ed,"test: check configuration contribution disposables

Add the required disposable leak guard to the new configuration experiment test suite.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: 8d31eaa8-0167-4e21-9b96-54e229afb71e",meganrogge,2026-08-31T17:03:01Z
333554,d6af5230a814ed40f42e2f7a9a7c935ca6f6b269,"Update TPI creation date in GitHub issues file

Update the TPI creation threshold date and query parameters to match the active milestone cycle.",denizguney,2026-08-31T15:26:40Z
333554,8fbac01e09db6b07c26da169a1c725583274380a,Fix formatting in endgame.github-issues file,denizguney,2026-08-31T16:02:36Z
333541,2819b86fd83dd1f784ca552f11a85e77131fe9b5,"fix: cancel pending single-pane docked-tab reconciles on dispose (fixes #333537)

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",github-actions[bot],2026-08-31T14:53:37Z
333541,667473acc768f841356bdc4a35bebd4d58edf0b8,"fix: guard all coordinator sequencer tasks against disposal + add regression test

Route every SinglePaneDockedTabsCoordinator sequencer task through a
disposal-aware _queue() helper so a task still queued or resumed after
teardown never opens editors via the now-disposed instantiation service.
Adds a regression test covering a reconcile stalled mid-open across dispose.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",vs-code-engineering[bot],2026-08-31T15:39:22Z
333541,8f1da41450d4b7264f93aea56a31a5152823d761,"fix: address review on desktopSessionLayoutController.test.ts:2984 — clarify test name that only later editor opens are prevented

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",vs-code-engineering[bot],2026-08-31T16:32:51Z
333541,9ad658743a717c91cbd5792f852fd68b0e16aaf0,"fix: address review on singlePaneDockedTabsCoordinator.ts — trim dispose comment and add disposal checkpoint in _reconcileForeignChangesEditors

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",vs-code-engineering[bot],2026-08-31T17:45:13Z
333541,90a4f974416ad4b644784aef9999736d515f38ef,"fix: address review on singlePaneDockedTabsCoordinator.ts:325 — clarify _queue JSDoc disposal guard scope

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",vs-code-engineering[bot],2026-08-31T18:36:29Z
333541,bc1a8d4d43060f7d035d9d40c24981aca3652274,"fix: address review on desktopSessionLayoutController.test.ts — condense function-body comments to one line

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",vs-code-engineering[bot],2026-08-31T19:27:00Z
333541,9eeef71f5f616fe6926c33bda056f8d2d1bb075e,"fix: handle docked tab teardown failures

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dmitrivMS,2026-08-31T21:41:19Z
333541,770c585c3b5d1c2830812da0e70ece765a60b4b1,Merge branch 'main' into errors-fix/333537-docked-tabs-dispose-aw-33404366306,dmitrivMS,2026-08-31T21:46:26Z
333539,04ddc884a4121fe0ee9f5adc6f1f84a2118ac8a4,[cherry-pick] automations: fix: preserve runs during host migration,vs-code-engineering[bot],2026-08-31T14:56:36Z
333532,96dc0610f33a962711525c561ff97498a732dd2a,"Preserve pre-encoded characters in MCP HTTP request URLs

HTTP MCP servers configured with percent-encoded reserved characters in the URL path (for example AWS Bedrock AgentCore runtime ARNs, which encode `:` as %3A and `/` as %2F) fail to connect, because requests are sent to a decoded, incorrect path.

McpServerLaunch.fromServerConfiguration turns the configured URL into a URI via URI.parse, which percent-decodes the path and query, so `runtime%2Fmy-runtime-id` becomes `runtime/my-runtime-id` and the encoded slash is indistinguishable from a real separator. uri.toString(true) cannot restore what parsing already discarded.

Carry the exact configured URL string on the HTTP launch alongside the parsed URI and use it verbatim for network requests. The parsed uri still drives origin, auth discovery, and display, none of which are affected by path or query decoding. The launch nonce hash excludes url when it matches the legacy request URL, so existing trust approvals are preserved.

The query `=` to %3D half of the report was already addressed by fc5d4141f9b; this covers the remaining path corruption.

Fixes #289129",AminUNer,2026-08-31T13:12:12Z
333532,2f5d3e644fcb5aececc24f6becb92e8257dba535,"Use raw URL for MCP policy identity and agent-host forwarding

Address PR review feedback. Use the raw configured URL (with the uri.toString(true) fallback) for the allow/deny policy identity and when forwarding config to an agent host, so security decisions and forwarded config match the exact request target. Also add McpServerLaunch.hash nonce tests, point request logs at the actual request URL, and register the test handles in the suite disposable store.",AminUNer,2026-08-31T17:08:11Z
333531,3bbebcee32135692542f4c80c17b38d0065b3d42,"Fix SelectionMatchFindAction to respect seedSearchStringFromSelection setting

SelectionMatchFindAction.run() (Find Next/Previous Selection, Ctrl+F3 /
Ctrl+Shift+F3) hardcoded getSelectionSearchString(editor, 'single', false),
always passing false for seedSearchStringFromNonEmptySelection. That enables
the word-at-cursor fallback regardless of the editor.find.seedSearchStringFromSelection
setting, so with the setting set to ""selection"" the action still picked up
the word under the cursor when there was no active selection, overwriting
the previous search term instead of leaving it alone.

StartFindAction (same file) already derives both parameters from the
setting; SelectionMatchFindAction.run() now does the same: skip seeding
entirely when the setting is ""never"", and pass
seedSearchStringFromNonEmptySelection = true when it's ""selection"" so an
empty selection no longer falls back to the word at the cursor.

Fixes #300085",samuel7james,2026-08-31T13:40:13Z
333531,fc46e534ccca295da6286dc19cf549e3c28b462e,"Address review: drop redundant test comment, cover seedSearchStringFromSelection: never

Removes a two-line comment that only narrated the assertion right below it,
and adds a regression test for the 'never' branch: presets a search string,
selects different text, runs the action, and asserts the preset term is
retained rather than overwritten.",samuel7james,2026-08-31T13:49:11Z
333531,0ca21a39d30beaaf9baaee62c39268970ca6debd,Merge branch 'main' into fix/selection-match-find-seed-search-string-setting,samuel7james,2026-08-31T14:37:33Z
333531,c04ab2be38dd809c0b1cdb9ba6e6b89109f024f9,Merge branch 'main' into fix/selection-match-find-seed-search-string-setting,samuel7james,2026-08-31T14:41:10Z
333530,9b288e538a8e82975ddf1ae6fa0b6dcfd5d97222,Agent Host changes for lramos15/agents/investigate-issue-333491-vscode,lramos15,2026-08-31T13:29:07Z
333526,ad58edd066de9c4242e7223bd2847886c1a485cd,"automations: docs: specify ownership and migration

Document multi-host routing, persistence, authority transitions, legacy migration, archive invariants, and concurrency guarantees in a dedicated Sessions specification.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: 379fd98b-a939-4729-bae5-63708fb1e2b6",ulugbekna,2026-08-31T12:22:40Z
333526,02ed601c819a6373cbd49e18b515f6c07489de52,"automations: docs: complete authority state transitions

Document configuration, capability, connection-clear, and rebind paths represented by ReconnectableAgentHostAutomationStore.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: 379fd98b-a939-4729-bae5-63708fb1e2b6",ulugbekna,2026-08-31T14:44:03Z
333525,ef29153cc4d79d0c995a20780978feeda6deaef5,"automations: fix: preserve runs during host migration

Keep non-terminal legacy runs with their lifecycle owner, repair previously archived active rows deterministically, and make provider migration and ownership transfer race-safe.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: 379fd98b-a939-4729-bae5-63708fb1e2b6",ulugbekna,2026-08-31T12:17:52Z
333525,52e8fd1f7413099890b72543d592681e4b8d35c8,"automations: fix: report migration deferrals once

Publish preflight deferral telemetry once per active-run set, avoiding both missing outcomes and repeated 30-second retry events.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: 379fd98b-a939-4729-bae5-63708fb1e2b6",ulugbekna,2026-08-31T12:33:43Z
333524,7265a104c29a63756e6ec05adbd36d04a7daada7,"editor: center full-width characters in two cells

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",aiday-mar,2026-08-31T11:41:25Z
333524,8113e1439bd5a5fae6d73ca63ad4e9a4d987d239,wip,aiday-mar,2026-09-01T14:14:28Z
333511,a809104efe477ff286c90c7c63c4c5055d246fd4,"Preserve pre-encoded characters in MCP HTTP request URLs

URI.parse percent-decodes the path and query of a configured HTTP MCP server URL, so pre-encoded reserved characters (e.g. %2F, %3A used in AWS Bedrock AgentCore runtime ARNs) are lost and cannot be recovered by any toString variant. This makes requests hit the wrong path and fail.

Carry the exact configured URL string on the HTTP launch alongside the parsed URI, and use it verbatim for network requests in the ext host HTTP handler, falling back to uri.toString(true) when only a parsed URI is available. The parsed uri is still used for origin/auth/display, which are
unaffected by decoding.

Fixes #289129",ama-leanix,2026-08-31T10:14:02Z
333508,190ea13153d6dc2321c0811b9584f98fe7a1c27c,"Add TodoFeature management to extension

Refactor extension to manage multiple features including TodoFeature.",denizguney,2026-08-31T10:04:33Z
333499,b6e945be42e04fa35ce731aa2a3926566a463cb1,"Exclude tests from CodeQL analysis

Reduce the CodeQL database size so default-branch overlay databases can be cached and reused by pull request scans.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dmitrivMS,2026-08-31T09:38:11Z
333495,3f48bdd8a37ea08bf3e127f8bde1be1a9b895649,"Speed up Electron unit tests in CI

Keep the unit-test renderer unthrottled and show its window without activating it on CI. This avoids Chromium throttling requestAnimationFrame for a hidden Windows window.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dmitrivMS,2026-08-31T09:23:55Z
333495,db16fe2324b3107e91fef062d1edc4a811aca73e,"Format Electron unit test setup

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dmitrivMS,2026-08-31T09:32:31Z
333488,16c7b7214e2b1191d95afe19ee396faf64246a01,"sessions: Show active session counts for remote hosts

Surface the number of unarchived, active sessions alongside each remote Agent Host status, including tunnel, SSH, and WSL targets. Include the status and count in the accessible row label.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dmitrivMS,2026-08-31T09:08:32Z
333477,912e170ddb99d347a4a71d920d7cb8461ab1850b,"debug: dispose call stack row resources on rerender

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-08-31T08:19:19Z
333477,e11857018ada12cd17c870e353eda5d28227995e,"actions: allow many active menu listeners

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",chrmarti,2026-09-02T07:50:00Z
333475,9dccaf66f2e4733b0830247ec1679be8c169e891,"Route MCP App requests through owning Agent Host

Resolve Agent Host MCP App subrequests and notifications through the connection authority carried by the render data, including reconnects.

Fixes #333474

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dmitrivMS,2026-08-31T08:03:22Z
333475,dca9d78e3e527e8a91042dff39623df7c3264ba3,"Test MCP App notification connection rebinding

Verify notifications from a replaced Agent Host connection are detached and only the current owning connection is forwarded.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dmitrivMS,2026-08-31T08:11:52Z
333473,2fb3f019af69073210f57201937c7b44a3449053,Agent Host changes for agents/fix-update-button-agents-window,dmitrivMS,2026-08-31T07:52:56Z
333472,9848f3a8019f6cc1a27078c3d53f44a60915edbc,"Implement action for branch picker with uncommitted files (#333334)

* Agent Host changes for lszomoru/agents/branch-picker-uncommitted-action

* Pull request feedback",lszomoru,2026-08-31T07:36:18Z
333466,e69d839f52880e57bd8f97e97e6d2f380d978327,Bump version to 1.137.0,github-actions[bot],2026-08-31T07:16:12Z
333465,4b73148d902d7c278afbac7953d0386219eda2f9,Update endgame notebook milestones to 1.136.0,github-actions[bot],2026-08-31T07:16:13Z
333464,6440bb3816f8c9ef0b9f9d671cb7d1bbcd977dcf,"markdown: Reset preview scroll for new files

Fixes #164071

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dmitrivMS,2026-08-31T07:04:50Z
333463,bfa5c258599a196255a2b521656933f5ad2dae47,sessions: sort tunnel picker by name,dmitrivMS,2026-08-31T06:58:01Z
333463,9eed0713c3c69f8b08b2f00a1ab438b1707c50b3,Merge branch 'main' into agents/fix-tunnel-picker-sorting,dmitrivMS,2026-08-31T07:07:25Z
333463,d51787d42a6e1c275e31b5f1bec7c44e072cb459,"sessions: keep tunnel sorter internal

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dmitrivMS,2026-08-31T07:13:02Z
333457,d0e349bd08696a1f90b82fbfc518d2665ae140d8,Fix optional Monaco command identifiers,Achordchan,2026-08-31T05:18:02Z
333457,38924f765c69552e4b42920a402846a6eeea075a,Scope optional command identifiers to CodeLens,Achordchan,2026-08-31T05:39:35Z
333457,f5786e392df4071f7f6a5dcebd5755466ecfb31b,Fix generated Monaco declaration formatting,Achordchan,2026-09-01T02:07:09Z
333454,da3e36e7d4911e117c3042c641912dcd4d398d25,"evals: attach an existing Agent Host session

Example:

    code-insiders --attach-to-evaluation-session \
      'remote-example-provider:/session-id'

The private argument opens the exact session in an Agents window while the external driver retains turn and tool-approval ownership.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",rwoll,2026-08-31T18:35:31Z
333448,fce5886818b5fe4585834df3347c6584bf92c270,"Add next user message suggestions

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",digitarald,2026-08-31T00:16:55Z
333448,1d82cf0463d436a5b3c4ff1cf0b3ad0380f1b0f9,"Harden next message suggestions

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",digitarald,2026-08-31T00:33:57Z
333448,1b37e950a44cc0bf4ffd28b314b95cec05787c7f,"Keep suggestions through empty followups

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",digitarald,2026-08-31T00:57:37Z
333448,ad2576a8063f8fe8cc47c40c784ae07992ac408f,"Make next message suggestions visible

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",digitarald,2026-08-31T01:59:55Z
333448,27658e8c14e4c622d968c290f6d94a7fa55e4edc,"Prioritize response continuations

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",digitarald,2026-08-31T02:04:35Z
333448,7657adc799e55889752a5640a894e96a8f45ed68,"Address next suggestion review feedback

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",digitarald,2026-08-31T04:06:24Z
333441,20e6f31bbbdf05fda882e8fb3a186010de25f426,"Enhance scoredEditReconciler with robust error handling and type safety

Adds descriptive JSON parsing error handling, file existence validation, strict TypeScript typing (ScoredEditFile), and Promise.allSettled support for auto-reconciliation in scoredEditsReconciler.ts.",denizguney,2026-08-30T23:14:17Z
333441,9bf988ae6f7ff74d8e1386f0ea6880fabcc8992f,"Address Copilot review feedback: fix indentation, exitCode, and error handling

Fixes tab indentation inconsistency, sets process.exitCode = 1 on reconciliation failures during auto mode, and ensures robust file-specific error handling based on review feedback.",denizguney,2026-08-30T23:22:23Z
333439,d8e49d30a2358ae8d579c4b2b87a2a04482946e8,"Create debugging guide for GitHub Actions failures

Added a guide for debugging failing GitHub Actions workflows, outlining steps to identify and fix issues.",Canmarha,2026-08-30T22:58:37Z
333438,083cab7dde11bec73119c4618b93124c0be7dd81,"Add confidenceScore property to TextSearchResult2 for AI search providers

Adds an optional confidenceScore field to the TextSearchResult2 interface in the proposed AI text search API. This enables extensions to provide relevance metrics and confidence weights for AI-generated search results.",denizguney,2026-08-30T22:56:52Z
333436,688a35e63f9f5b81f8c3c94f3dcb81b2e2e6d136,"build(deps): bump the npm_and_yarn group across 1 directory with 1 update

Bumps the npm_and_yarn group with 1 update in the /build/npm/gyp directory: [ip-address](https://github.com/beaugunderson/ip-address).


Updates `ip-address` from 9.0.5 to 10.2.0
- [Commits](https://github.com/beaugunderson/ip-address/compare/v9.0.5...v10.2.0)

Updates `ip-address` from 9.0.5 to 10.2.0
- [Commits](https://github.com/beaugunderson/ip-address/compare/v9.0.5...v10.2.0)

Updates `ip-address` from 9.0.5 to 10.2.0
- [Commits](https://github.com/beaugunderson/ip-address/compare/v9.0.5...v10.2.0)

Updates `ip-address` from 9.0.5 to 10.2.0
- [Commits](https://github.com/beaugunderson/ip-address/compare/v9.0.5...v10.2.0)

---
updated-dependencies:
- dependency-name: ip-address
  dependency-version: 10.2.0
  dependency-type: indirect
  dependency-group: npm_and_yarn
- dependency-name: ip-address
  dependency-version: 10.2.0
  dependency-type: indirect
  dependency-group: npm_and_yarn
- dependency-name: ip-address
  dependency-version: 10.2.0
  dependency-type: indirect
  dependency-group: npm_and_yarn
- dependency-name: ip-address
  dependency-version: 10.2.0
  dependency-type: indirect
  dependency-group: npm_and_yarn
...

Signed-off-by: dependabot[bot] <support@github.com>",dependabot[bot],2026-06-01T03:22:56Z
333435,285f03f6a2bd85be6f8e6822f263427111705856,"editor: address session breadcrumb review feedback

Preserve raw path labels for noPrefix callers, stop remote breadcrumbs at query-free home roots, and register remote SDK artifact homes from authoritative artifact URIs.\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",sandy081,2026-08-30T22:45:11Z
333432,938cdd83069d67ad0014c8c7618aaf3cc0dccc7b,"Fix multi-diff review follow-ups

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: 628b1c91-5489-4cfc-baf3-ca556c6e50bc",hediet,2026-08-30T21:52:57Z
333431,f9978bce5f02082c788b66ee0caaae80b6dbbc6a,"Test: add missing pointer-events assertion to sessionsListTwistie spec

Ensures complete coverage of unhover state by checking pointer-events property alongside opacity and visibility. Fixes #333430",denizguney,2026-08-30T21:16:06Z
333431,b7f6d88b3fe96fde86c2104e9d4744ca215eeea2,"Test: update comments to English in sessionsListTwistie spec

Translate Turkish code comments to English and clean up patch-specific notes per review feedback.",denizguney,2026-08-30T21:26:10Z
333429,2cb0cc1bae594ae6ca715657610486f9d4ee2834,"nes: test: cover Windows paths with spaces

Add Windows-only assertions for custom patch prediction and response resolution so the Copilot Windows CI job can validate issue #325491 with native URI behavior.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>
Copilot-Session: c3a3ef53-5b3f-4816-a695-a90acc9caa11",ulugbekna,2026-08-30T20:46:23Z
333429,1f25b517cdcce767c602bbb87749e0253af68f30,"nes: fix: normalize Windows workspace path casing

Compare local Windows file and notebook paths case-insensitively when stripping the workspace root. URI serialization lowercases the document drive letter while the workspace URI can retain uppercase casing, which leaked an absolute path into NES predictions.

Fixes #325491

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>
Copilot-Session: c3a3ef53-5b3f-4816-a695-a90acc9caa11",ulugbekna,2026-08-30T20:56:23Z
333429,249618e7260a7d5c4d036d394fbb1eef3d5329aa,"nes: fix: narrow Windows path normalization

Normalize only the drive-letter segment so case-sensitive virtual notebook paths remain distinct. Extend Windows coverage for file-backed and virtual notebook cells, and make the response test observe active-document progressive reveal.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>
Copilot-Session: c3a3ef53-5b3f-4816-a695-a90acc9caa11",ulugbekna,2026-08-31T10:14:00Z
333428,c6648734122627c123d03e016049d754fc8a01e2,"sessions: refine pull request input banners

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",benibenj,2026-08-30T20:33:30Z
333428,d01b6f9e2e56e88f77c11dcb791404fb3e2375bc,"sessions: center input banner chevrons

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",benibenj,2026-08-30T20:44:13Z
333428,368fa289f19ca78952f48241968a1eeb49d4cce7,"test: update feedback fixture service

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",benibenj,2026-08-30T20:57:20Z
333426,8430bedd48f8fd97eff17736f5ce9924121f3be5,"Show action icons on title bar buttons again

The action buttons in the agents window title bar (Create Pull Request,
Commit, Merge, ...) stopped showing their icons and only rendered the
pixel spinner while their work was in flight. Show the icon again, with
the spinner taking its place rather than adding to it.

The button bar now gives every button a leading slot that holds either
the icon its action carries or the spinner, never both. Both are sized
identically, so a button keeps its width when its work starts. This
replaces the previous approach of inlining `$(icon)` into the label
text, which the button then had to strip back out.

The icon always comes from the action: a menu item declares it directly,
any other action expresses it as a CSS class, which is how MenuItemAction
itself carries one. The changes view actions therefore pass their icon
along rather than prefixing it onto their label.

Adds component fixtures under platform/buttonBar covering single buttons,
button bars, and the two icon-to-spinner transitions. The transition
fixtures measure both states and fail when the swap changes the button's
width, so the guarantee is checked rather than only illustrated.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",benibenj,2026-08-30T19:45:07Z
333426,02733848f1fce8b5c0ba5c79f239a900dc9699aa,"Address review feedback on the button leading slot

Qualify the `showSpinner` width guarantee: it holds when the button
renders an icon at rest, and a button with an empty leading slot grows
by the width of the spinner instead.

Cover the production path with tests. The title bar supplies
`MenuItemAction`s, which the previous tests did not exercise.

Writing those tests showed the `MenuItemAction` branch of
`renderActionIcon` was redundant — the tests passed with it removed —
because `MenuItemAction` already exposes its icon as `class`. Worse,
that class accounts for the toggled icon while reading `item.icon`
directly does not, so the branch was wrong for a toggled menu item.
Drop it and read the icon off the action uniformly.

Drop the `!important` from the fixture harness spinner rule. The
`.disable-animations` ancestor already outranks the spinner's own
selector, so the plain declarations win on their own.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",benibenj,2026-08-30T20:51:16Z
333426,8157610c530612ac6e0d49b0405d57a7210bf659,"Replace auto-merge title bar buttons with Agent Merge

""Enable Auto Merge"" and ""Disable Auto Merge"" no longer appear on the
changes title bar button or in its dropdown. Agent Merge covers the same
intent — let the pull request merge on its own once it is ready — and
takes the primary button in those states instead, opening its own
options so the user can enable or disable it from there.

The two operations stay advertised by the host rather than being
withdrawn, because the Agent Merge menu keys off them to know it should
stand in. They are filtered where the button bar renders them.

Agent Merge is no longer gated on being enabled for the session: it
stands in for the auto-merge operations either way, and enabling it is
one of the entries its menu offers. It also carries the git-merge icon
the operations it replaces used to show.

Where Agent Merge is unavailable — `chat.agentMerge.enabled` off, which
is the default on stable, or an archived session — these states now
offer no button rather than falling back to auto-merge.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",benibenj,2026-08-30T21:18:24Z
333423,370028ee3f2abd8f0e2d53553d900ef87570a588,"configuration: refactor: hoist experiment-based config resolution into the base class

`ConfigurationServiceImpl` and `DefaultsOnlyConfigurationService` each carried a verbatim copy of the five-step treatment-variable lookup, so every change to the lookup order had to be made twice.

Move the shared resolution into `AbstractConfigurationService`: `getExperimentBasedConfig` becomes concrete there, built from a `_getExperimentTreatment` helper and a `_getUserConfiguredExperimentBasedValue` hook that defaults to ""nothing configured"" and is overridden by the implementation that can actually read user settings. No behavior change.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",ulugbekna,2026-08-28T13:05:03Z
333423,b0d81154bbdb85c1ecf20bf7d144831a13972243,"configuration: fix: invalidate config observables for every treatment name a setting is published under

`getExperimentBasedConfig` resolves a treatment under any of five names -- the setting's `experimentName`, `copilotchat.config.<id>`, `config.<fullyQualifiedId>`, and two more for a migrated setting's old id -- but `updateExperimentBasedConfiguration` only recognized `config.<fullyQualifiedId>` and the old id's equivalent.

A treatment arriving under one of the other names therefore assigned the setting without notifying anyone observing it, so every `getExperimentBasedConfigObservable` consumer kept serving the pre-treatment value until some unrelated configuration change happened to invalidate it.

Match the same alias list the resolution uses. The new set is a superset of the old one, so nothing that used to invalidate stops doing so.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",ulugbekna,2026-08-28T13:05:53Z
333423,7a341e15e1b48f69605ff8bfa4bbc5e1db88c069,"configuration: feat: expose explicitly-set experiment-based config values

`getExperimentBasedConfig` resolves user setting -> experiment treatment -> setting default, and there was no way to ask which of those three a value came from. Callers that have another source of defaults therefore had to place that source *above* the setting, defeating both the user's own configuration and the remote experiment lever.

Add `getExperimentBasedConfigIfSet` (plus an observable form) which reports only the explicitly provided value, so such a caller can fall back to its own default only when the setting is not driven by the user or by an experiment.

The observable cache is now keyed by accessor as well as setting id: it previously keyed on the setting id alone, so observing one setting through two accessors would have handed back the wrong observable. No key could reach both accessors before, since a simple and an experiment-based setting are distinct types, but a third accessor makes the collision reachable.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",ulugbekna,2026-08-28T13:07:01Z
333423,e9df46098f094ffa1080f6ee8031b421ce600c4d,"nes: fix: let settings and experiments override baked strategy values

The `patchBased02Optimized` strategy (#332018 / #332316) bakes in the client and latency knobs its model was tuned for, so a `copilot-proxy` `/models` deployment can ship the whole treatment as one `promptStrategy` value.

Every read site resolved it as `modelConfig.x ?? getExperimentBasedConfig(x)`. Since `getExperimentBasedConfig` already resolves user setting -> experiment treatment -> default, putting the model configuration first placed it above *both*: once a strategy baked a knob in, neither the user nor a flight could move it, and an A/B arm assigning one of these settings measured nothing. Reads now go through `resolveModelConfigValue`, which consults the strategy only when the setting is not explicitly driven: user setting, then experiment treatment, then model configuration, then the setting default. Registration-time reads use the observable form, since an imperative read inside an `autorun` would not subscribe and would miss a treatment arriving after the graph was built.

`supportsUnifiedCompletions` was resolved in two places -- `InlineEditProviderFeature` for the provider `excludes` and `InlineCompletionProviderImpl` per request -- which were free to disagree. If registration excluded the separate provider while a request declined to stand in for it, the user would be left with no inline suggestion at all. Both, plus the joint provider, now resolve through one `observeUnifiedCompletions`, which keeps the existing OR with the core `modelUnification` toggle.

`defaultModelConfiguration()` now applies `applyStrategyConfig` as well, so the `forceUseDefaultModel` fallback stops silently dropping every baked knob.

The strategy is renamed from `patchBased02Optimized` to `patchBased02Unified`: ""optimized"" did not say what the variant does, while ""unified"" names its defining property and matches the existing `xtabUnifiedModel`. Nothing sends the old wire value -- no live experiment assigns it -- so the wire value is renamed with the identifier rather than letting the two spellings drift apart.

Note that flights currently assigning these settings win over the baked values, so the strategy only becomes self-contained for those users once those flights are retired. The startup window on the fetched `/models` path (#332837) is unchanged and remains a known limitation.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",ulugbekna,2026-08-30T19:34:10Z
333418,b2445ef2cf67ff656dd6fa6b5ff2f2f4d69ab0e6,refactor: migrate AsyncIterableObject to AsyncIterableProducer to fix memory leaks,veerjain-1,2026-08-30T18:27:21Z
333412,d5ec408dfdd25fd442bf2e9c949e9d3afd7342a6,"We're stripping Microsoft telemetry/AI/accounts from your VS Code fork while keeping GitHub and the marketplace (via Open VSX). I'm blocked on environment setup: please run Aucune tâche à effectuer., then I'll retry the dependency install and start the code changes. (disable recaps in /config)",midnights-ra1n,2026-08-30T17:13:05Z
333411,b84a69e4e3a6cdfe79ef8a77281b0c62d0e9a4b7,Update README.md,ashykng,2026-08-30T16:41:02Z
333410,4a5fd0d2feb3e5fc9a9c594ae60d1209fd8de8f6,wip,aiday-mar,2026-08-30T14:36:45Z
333410,0a69fd5b2d479046b461ba154225a7f8d5645562,wip,aiday-mar,2026-08-31T11:24:14Z
333410,22f2631447d79f355be385002d80c8819b702549,wip,aiday-mar,2026-08-31T15:57:50Z
